kind	value	complex_id_a	complex_id_b
canonical_selected_sequence_sha256	dd915b70e493f3491bc3735c1713fdb9f888d01a3e3428bed6e1897d764a1bba	5OB3__1TU__laB__aaA__rs101__m1__alt.	7L0Z__2ZY__laB__aaG__rs101__m1__alt.
canonical_selected_sequence_sha256	ddb1f134210808b8cfb22bd9df3e9851d3d35810710c813fee3758527b193a01	6N5P__2BA__laB__aaA__rs201__m1__alt.	6N5P__2BA__laC__aaA__rs202__m1__alt.
canonical_selected_sequence_sha256	ddd23ec0dab8afb8ddf4b3688817035017ee5f5adbb51939f591b67793148585	1G5L__BLB__laG__aaC__rs1__m1__alt.	1GJ2__BLB__laG__aaC__rs1__m1__alt.
canonical_selected_sequence_sha256	de78c5931713c1e9476c724573c02e5bc5a9db729f54ed5c7beb8001ef38474a	4YAZ__4BW__laH__aaR__rs106__m1__alt.	4YAZ__4BW__laL__aaA__rs103__m1__alt.
canonical_selected_sequence_sha256	de9fd54ca3f00e90e20cf7922731257c9e9d1a03f1ae74394d01710fe467d099	3G8T__GLP__laR__aaQ__rs5002__m1__alt.	3G8T__GLP__laV__aaR__rs5003__m1__alt.
canonical_selected_sequence_sha256	df7a47b6b816d43c33263c3a7027343317e9d1056ef1aec934ef466651b150ab	7XQ5__HEZ__laF__aaC__rs101__m1__alt.	7XQ5__HEZ__laG__aaD__rs101__m1__alt.
canonical_selected_sequence_sha256	e113e5b915f73e777dc958ab552a355d8fa3f7efcffd0e7fb7b990fe0ba8d1ed	7ZJ4__1TU__laC__aaE__rs402__m1__alt.	7ZJ4__J93__laB__aaE__rs401__m1__alt.
canonical_selected_sequence_sha256	e1b1bd4543f5f81a3275559c12ab8477ae0e42ecc3b659cee8b4a93d4a7b02ea	8XZE__THG__laB__aaA__rs101__m1__alt.	8XZL__DHF__laB__aaA__rs101__m1__alt.
canonical_selected_sequence_sha256	e1b1bd4543f5f81a3275559c12ab8477ae0e42ecc3b659cee8b4a93d4a7b02ea	8XZE__THG__laB__aaA__rs101__m1__alt.	8XZM__NPR__laG__aaA__rs106__m1__alt.
canonical_selected_sequence_sha256	e1b1bd4543f5f81a3275559c12ab8477ae0e42ecc3b659cee8b4a93d4a7b02ea	8XZE__THG__laB__aaA__rs101__m1__alt.	8XZN__H4B__laB__aaA__rs101__m1__alt.
canonical_selected_sequence_sha256	e1b1bd4543f5f81a3275559c12ab8477ae0e42ecc3b659cee8b4a93d4a7b02ea	8XZE__THG__laB__aaA__rs101__m1__alt.	8XZO__GUN__laC__aaA__rs202__m1__alt.
canonical_selected_sequence_sha256	e1b1bd4543f5f81a3275559c12ab8477ae0e42ecc3b659cee8b4a93d4a7b02ea	8XZE__THG__laB__aaA__rs101__m1__alt.	8XZP__A1LXN__laG__aaA__rs106__m1__alt.
canonical_selected_sequence_sha256	e1b1bd4543f5f81a3275559c12ab8477ae0e42ecc3b659cee8b4a93d4a7b02ea	8XZE__THG__laB__aaA__rs101__m1__alt.	8XZQ__AZG__laB__aaA__rs101__m1__alt.
canonical_selected_sequence_sha256	e1b1bd4543f5f81a3275559c12ab8477ae0e42ecc3b659cee8b4a93d4a7b02ea	8XZE__THG__laB__aaA__rs101__m1__alt.	8XZR__ANG__laB__aaA__rs101__m1__alt.
canonical_selected_sequence_sha256	e1b1bd4543f5f81a3275559c12ab8477ae0e42ecc3b659cee8b4a93d4a7b02ea	8XZE__THG__laB__aaA__rs101__m1__alt.	8XZW__THG__laB__aaA__rs101__m1__alt.
canonical_selected_sequence_sha256	e2fab9440ee82df2e98aa5c15004c6d0a183b58f195cc5d831b4b8c43855a486	6IZP__B2R__laB__aaA__rs101__m1__alt.	6IZP__B2R__laC__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	e32d0759aa76f245fb7d9f36deb00ccb85242eac979e5a8fbfb89ae8c4f55e2c	6QIS__J48__laL__aaC__rs102__m1__alt.	6QIS__J48__laN__aaE__rs101__m1__alt.
canonical_selected_sequence_sha256	e32d0759aa76f245fb7d9f36deb00ccb85242eac979e5a8fbfb89ae8c4f55e2c	6QIS__J48__laL__aaC__rs102__m1__alt.	6QIS__J48__laP__aaG__rs101__m1__alt.
canonical_selected_sequence_sha256	e32d0759aa76f245fb7d9f36deb00ccb85242eac979e5a8fbfb89ae8c4f55e2c	6QIS__J48__laL__aaC__rs102__m1__alt.	6QIS__J48__laQ__aaH__rs101__m1__alt.
canonical_selected_sequence_sha256	e8adc295467371b31fd46cc1fbff0ead4ebab1908e76d34cb6cd1841f7a44b18	7ELP__XAN__laF__aaA__rs104__m1__alt.	7ELP__XAN__laU__aaB__rs103__m1__alt.
canonical_selected_sequence_sha256	e8adc295467371b31fd46cc1fbff0ead4ebab1908e76d34cb6cd1841f7a44b18	7ELP__XAN__laF__aaA__rs104__m1__alt.	7ELQ__XAN__laD__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	e8adc295467371b31fd46cc1fbff0ead4ebab1908e76d34cb6cd1841f7a44b18	7ELP__XAN__laF__aaA__rs104__m1__alt.	7ELQ__XAN__laO__aaB__rs102__m1__alt.
canonical_selected_sequence_sha256	e8adc295467371b31fd46cc1fbff0ead4ebab1908e76d34cb6cd1841f7a44b18	7ELP__XAN__laF__aaA__rs104__m1__alt.	7ELR__XAN__laD__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	e8adc295467371b31fd46cc1fbff0ead4ebab1908e76d34cb6cd1841f7a44b18	7ELP__XAN__laF__aaA__rs104__m1__alt.	7ELR__XAN__laN__aaB__rs102__m1__alt.
canonical_selected_sequence_sha256	e8adc295467371b31fd46cc1fbff0ead4ebab1908e76d34cb6cd1841f7a44b18	7ELP__XAN__laF__aaA__rs104__m1__alt.	7ELS__AZA__laK__aaA__rs109__m1__alt.
canonical_selected_sequence_sha256	e8adc295467371b31fd46cc1fbff0ead4ebab1908e76d34cb6cd1841f7a44b18	7ELP__XAN__laF__aaA__rs104__m1__alt.	7ELS__AZA__laS__aaB__rs108__m1__alt.
canonical_selected_sequence_sha256	ebfd097b6621dc065e521c831618574d7db2bb6f33f95334153c82bdaba4f77b	7EOG__J8F__laC__aaA__rs102__m1__alt.	7EOK__J8L__laC__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	ebfd097b6621dc065e521c831618574d7db2bb6f33f95334153c82bdaba4f77b	7EOG__J8F__laC__aaA__rs102__m1__alt.	7EOL__J8O__laH__aaA__rs107__m1__alt.
canonical_selected_sequence_sha256	ebfd097b6621dc065e521c831618574d7db2bb6f33f95334153c82bdaba4f77b	7EOG__J8F__laC__aaA__rs102__m1__alt.	7EOM__J8R__laC__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	ebfd097b6621dc065e521c831618574d7db2bb6f33f95334153c82bdaba4f77b	7EOG__J8F__laC__aaA__rs102__m1__alt.	7EON__J8U__laC__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	ebfd097b6621dc065e521c831618574d7db2bb6f33f95334153c82bdaba4f77b	7EOG__J8F__laC__aaA__rs102__m1__alt.	7EOO__J8X__laC__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	ebfd097b6621dc065e521c831618574d7db2bb6f33f95334153c82bdaba4f77b	7EOG__J8F__laC__aaA__rs102__m1__alt.	7EOP__J93__laH__aaA__rs107__m1__alt.
canonical_selected_sequence_sha256	ec4f77d22048b83fa2c11f0bf25786005f7077ef0264e6b9722d28bb8c3bea08	8UFZ__Y5U__laG__aaB__rs101__m1__alt.	8UFZ__Y5U__laH__aaD__rs101__m1__alt.
canonical_selected_sequence_sha256	ece479b524f9463b6ee1e753cf3ec8aa50c27ce239fff6dc8bafcd8099a0c440	7REX__PRF__laD__aaA__rs101__m1__alt.	7REX__PRF__laE__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	ece479b524f9463b6ee1e753cf3ec8aa50c27ce239fff6dc8bafcd8099a0c440	7REX__PRF__laD__aaA__rs101__m1__alt.	7REX__PRF__laI__aaB__rs101__m1__alt.
canonical_selected_sequence_sha256	ece479b524f9463b6ee1e753cf3ec8aa50c27ce239fff6dc8bafcd8099a0c440	7REX__PRF__laD__aaA__rs101__m1__alt.	7REX__PRF__laJ__aaB__rs102__m1__alt.
canonical_selected_sequence_sha256	ece479b524f9463b6ee1e753cf3ec8aa50c27ce239fff6dc8bafcd8099a0c440	7REX__PRF__laD__aaA__rs101__m1__alt.	7REX__PRF__laK__aaC__rs101__m1__alt.
canonical_selected_sequence_sha256	ece479b524f9463b6ee1e753cf3ec8aa50c27ce239fff6dc8bafcd8099a0c440	7REX__PRF__laD__aaA__rs101__m1__alt.	7REX__PRF__laL__aaC__rs102__m1__alt.
canonical_selected_sequence_sha256	ece479b524f9463b6ee1e753cf3ec8aa50c27ce239fff6dc8bafcd8099a0c440	7REX__PRF__laD__aaA__rs101__m1__alt.	8FB3__PRF__laD__aaA__rs101__m1__altA
canonical_selected_sequence_sha256	ece479b524f9463b6ee1e753cf3ec8aa50c27ce239fff6dc8bafcd8099a0c440	7REX__PRF__laD__aaA__rs101__m1__alt.	8FB3__PRF__laJ__aaC__rs101__m1__altA
canonical_selected_sequence_sha256	ece479b524f9463b6ee1e753cf3ec8aa50c27ce239fff6dc8bafcd8099a0c440	7REX__PRF__laD__aaA__rs101__m1__alt.	8FB3__PRF__laK__aaC__rs102__m1__altA
canonical_selected_sequence_sha256	ed273cd1b60238536c04683066c599c016aca73e689705ac1bc3df6b3c734c2c	8TA8__NT__laE__aaA__rs101__m1__alt.	8TAM__HT1__laE__aaA__rs101__m1__alt.
canonical_selected_sequence_sha256	ed7dfe97f549ba9344d018dc0de534dacc86efcfa7a37ba4501bf518541e05f5	1M18__1SZ__laV__aaJ__rs1601__m1__alt.	1S32__DIB__laBA__aaI__rs1611__m1__alt.
canonical_selected_sequence_sha256	ed7dfe97f549ba9344d018dc0de534dacc86efcfa7a37ba4501bf518541e05f5	1M18__1SZ__laV__aaJ__rs1601__m1__alt.	1S32__DIB__laMA__aaI__rs1631__m1__alt.
canonical_selected_sequence_sha256	ed7dfe97f549ba9344d018dc0de534dacc86efcfa7a37ba4501bf518541e05f5	1M18__1SZ__laV__aaJ__rs1601__m1__alt.	1S32__OGG__laTA__aaJ__rs1700__m1__alt.
canonical_selected_sequence_sha256	efee820629ae4ff9f023b6002fa01e41c181ba4c2cda8178454bbd87e41f6fbf	6N5Q__2BA__laB__aaA__rs201__m1__alt.	6N5Q__2BA__laC__aaA__rs202__m1__alt.
canonical_selected_sequence_sha256	eff708b5c5e1aa84fef863a073dcd0878e376a8cb272987bdfc77e0c4e0b48c0	1X26__NAZ__laC__aaA__rs25__m1__alt.	1X26__NAZ__laD__aaB__rs24__m1__alt.
canonical_selected_sequence_sha256	f0c89fd0fda1539f90513bfc66b1a60de4eec8c7e4400fc3b62645b6cbfca06b	1FDG__9TA__laD__aaB__rs13__m1__alt.	2DES__DMM__laC__aaA__rs13__m1__alt.
canonical_selected_sequence_sha256	f0c89fd0fda1539f90513bfc66b1a60de4eec8c7e4400fc3b62645b6cbfca06b	1FDG__9TA__laD__aaB__rs13__m1__alt.	2DES__DMM__laD__aaA__rs14__m1__alt.
canonical_selected_sequence_sha256	f0c89fd0fda1539f90513bfc66b1a60de4eec8c7e4400fc3b62645b6cbfca06b	1FDG__9TA__laD__aaB__rs13__m1__alt.	308D__DM1__laD__aaA__rs14__m1__alt.
canonical_selected_sequence_sha256	f0c89fd0fda1539f90513bfc66b1a60de4eec8c7e4400fc3b62645b6cbfca06b	1FDG__9TA__laD__aaB__rs13__m1__alt.	308D__DM1__laH__aaB__rs14__m1__alt.
canonical_selected_sequence_sha256	f0c89fd0fda1539f90513bfc66b1a60de4eec8c7e4400fc3b62645b6cbfca06b	1FDG__9TA__laD__aaB__rs13__m1__alt.	3I1D__NPM__laP__aaB__rs204__m1__alt.
canonical_selected_sequence_sha256	f0ecccce81831baadb34101eb92e9c70d6f690f62088ff889911fe978a5c6a0b	4YB0__C2E__laD__aaR__rs102__m1__alt.	4YB0__C2E__laK__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	f111e291f7db638bb37fa548e21315f01750279c4d705c25539a2d48d411ad11	2NZ4__GLP__laR__aaF__rs5002__m1__alt.	2NZ4__GLP__laW__aaG__rs5003__m1__alt.
canonical_selected_sequence_sha256	f111e291f7db638bb37fa548e21315f01750279c4d705c25539a2d48d411ad11	2NZ4__GLP__laR__aaF__rs5002__m1__alt.	3G96__6MN__laM__aaF__rs12__m1__alt.
canonical_selected_sequence_sha256	f111e291f7db638bb37fa548e21315f01750279c4d705c25539a2d48d411ad11	2NZ4__GLP__laR__aaF__rs5002__m1__alt.	3L3C__G6P__laS__aaQ__rs5002__m1__alt.
canonical_selected_sequence_sha256	f16b248efc57ce6df92114ee803bd5b59b7309e6f46bc4979c6c13bb2204ef93	9NDV__QI9__laB__aaA__rs201__m1__alt.	9NDX__QI9__laC__aaA__rs201__m1__alt.
canonical_selected_sequence_sha256	f16b248efc57ce6df92114ee803bd5b59b7309e6f46bc4979c6c13bb2204ef93	9NDV__QI9__laB__aaA__rs201__m1__alt.	9NDX__QI9__laD__aaB__rs201__m1__alt.
canonical_selected_sequence_sha256	f226872f0292f1223a712ad207f23ecaa33b446e80fedfa101c425c8913f7fd2	203D__PSO__laC__aaA__rs9__m1__alt.	204D__PSO__laC__aaB__rs1__m1__alt.
canonical_selected_sequence_sha256	f2da88acf4514fc96732db3f29da0982a6ae251b71b8507df5a64226a13660ff	6QIS__J48__laI__aaA__rs101__m1__alt.	6QIS__J48__laJ__aaB__rs101__m1__alt.
canonical_selected_sequence_sha256	f2da88acf4514fc96732db3f29da0982a6ae251b71b8507df5a64226a13660ff	6QIS__J48__laI__aaA__rs101__m1__alt.	6QIS__J48__laO__aaE__rs102__m1__altB
canonical_selected_sequence_sha256	f30dc69d6f6e14c5ba9ef507a957e362fc2b27e331ed5aa6f3123e8adfc93aa2	7KBW__WAM__laB__aaA__rs101__m1__alt.	7KBW__WAM__laC__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	f30dc69d6f6e14c5ba9ef507a957e362fc2b27e331ed5aa6f3123e8adfc93aa2	7KBW__WAM__laB__aaA__rs101__m1__alt.	7N7D__BER__laB__aaA__rs101__m1__alt.
canonical_selected_sequence_sha256	f30dc69d6f6e14c5ba9ef507a957e362fc2b27e331ed5aa6f3123e8adfc93aa2	7KBW__WAM__laB__aaA__rs101__m1__alt.	7N7D__BER__laC__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	f30dc69d6f6e14c5ba9ef507a957e362fc2b27e331ed5aa6f3123e8adfc93aa2	7KBW__WAM__laB__aaA__rs101__m1__alt.	7N7E__BER__laB__aaA__rs101__m1__alt.
canonical_selected_sequence_sha256	f30dc69d6f6e14c5ba9ef507a957e362fc2b27e331ed5aa6f3123e8adfc93aa2	7KBW__WAM__laB__aaA__rs101__m1__alt.	7N7E__BER__laC__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	f4d004675b03cab6e13bbb914ec30517f37a005529f2b6c0a3b26063456076bf	4OCD__MWB__laD__aaA__rs101__m1__alt.	4OCD__MWB__laE__aaB__rs101__m1__alt.
canonical_selected_sequence_sha256	f5b484dc6867b6315a5dbd3c8be6126800e3ea955fcdc07cbc2c8854ba46e6d3	6N5O__2BA__laB__aaA__rs201__m1__alt.	6N5O__2BA__laC__aaA__rs202__m1__alt.
canonical_selected_sequence_sha256	f7f225c0aa698b49dc6e511da948da9f7202bce91d2c93bae8f6ee093e821ca2	1DJ6__104__laD__aaA__rs13__m1__alt.	1DJ6__104__laE__aaB__rs14__m1__alt.
canonical_selected_sequence_sha256	f7f225c0aa698b49dc6e511da948da9f7202bce91d2c93bae8f6ee093e821ca2	1DJ6__104__laD__aaA__rs13__m1__alt.	1V9G__SPW__laC__aaA__rs13__m1__alt.
canonical_selected_sequence_sha256	f7f225c0aa698b49dc6e511da948da9f7202bce91d2c93bae8f6ee093e821ca2	1DJ6__104__laD__aaA__rs13__m1__alt.	292D__P24__laC__aaA__rs13__m1__alt.
canonical_selected_sequence_sha256	f7f225c0aa698b49dc6e511da948da9f7202bce91d2c93bae8f6ee093e821ca2	1DJ6__104__laD__aaA__rs13__m1__alt.	2IE1__PAW__laC__aaA__rs101__m1__alt.
canonical_selected_sequence_sha256	f7f225c0aa698b49dc6e511da948da9f7202bce91d2c93bae8f6ee093e821ca2	1DJ6__104__laD__aaA__rs13__m1__alt.	2IE1__PAW__laD__aaB__rs102__m1__alt.
canonical_selected_sequence_sha256	f7f225c0aa698b49dc6e511da948da9f7202bce91d2c93bae8f6ee093e821ca2	1DJ6__104__laD__aaA__rs13__m1__alt.	6BST__SR0__laC__aaA__rs101__m1__alt.
canonical_selected_sequence_sha256	f7f225c0aa698b49dc6e511da948da9f7202bce91d2c93bae8f6ee093e821ca2	1DJ6__104__laD__aaA__rs13__m1__alt.	7ATG__58I__laD__aaB__rs101__m1__altA
canonical_selected_sequence_sha256	fab2c01b20a2c6710ce319acf3507031c2c3aa07278fccbd090582fb376b102c	1RMX__AIK__laC__aaA__rs11__m1__alt.	1RMX__AIK__laD__aaB__rs2__m1__alt.
canonical_selected_sequence_sha256	fab2c01b20a2c6710ce319acf3507031c2c3aa07278fccbd090582fb376b102c	1RMX__AIK__laC__aaA__rs11__m1__alt.	2MNE__3B5__laC__aaA__rs101__m1__alt.
canonical_selected_sequence_sha256	fab2c01b20a2c6710ce319acf3507031c2c3aa07278fccbd090582fb376b102c	1RMX__AIK__laC__aaA__rs11__m1__alt.	2MNE__3B5__laD__aaB__rs101__m1__alt.
canonical_selected_sequence_sha256	fcb7b85e068b8c04b9f3415de03ef78b1acfd672629b1cfe89282785b44fc279	6N5K__2BA__laB__aaA__rs201__m1__alt.	6N5K__2BA__laC__aaA__rs202__m1__alt.
canonical_selected_sequence_sha256	fd81226af3dc2758d616d4eaab236595e0b6916f4250ae3193bb69aae200cb16	7D7V__GTP__laC__aaA__rs101__m1__alt.	7D7V__NAD__laL__aaA__rs110__m1__alt.
parent_pdb	198D	198D__DM5__laE__aaA__rs25__m1__alt.	198D__DM5__laG__aaB__rs26__m1__alt.
parent_pdb	198D	198D__DM5__laE__aaA__rs25__m1__alt.	198D__DM5__laH__aaD__rs27__m1__alt.
parent_pdb	198D	198D__DM5__laE__aaA__rs25__m1__alt.	198D__DM5__laI__aaD__rs28__m1__alt.
parent_pdb	1AW4	1AW4__AMP__laB__aaA__rs28__m1__alt.	1AW4__AMP__laC__aaA__rs29__m1__alt.
parent_pdb	1DJ6	1DJ6__104__laD__aaA__rs13__m1__alt.	1DJ6__104__laE__aaB__rs14__m1__alt.
parent_pdb	1DL8	1DL8__DA7__laB__aaA__rs3014__m1__alt.	1DL8__DA7__laC__aaA__rs3015__m1__altA
parent_pdb	1I5V	1I5V__PPZ__laC__aaA__rs7__m1__alt.	1I5V__PPZ__laD__aaB__rs7__m1__alt.
parent_pdb	1K9G	1K9G__DR1__laB__aaA__rs7__m1__alt.	1K9G__DR1__laC__aaA__rs8__m1__alt.
parent_pdb	1KCI	1KCI__DRC__laB__aaA__rs3014__m1__alt.	1KCI__DRC__laC__aaA__rs3015__m1__alt.
parent_pdb	1M69	1M69__DAX__laB__aaA__rs2000__m1__altC	1M69__DAX__laC__aaA__rs3000__m1__altD
parent_pdb	1NAB	1NAB__44D__laC__aaA__rs41__m1__alt.	1NAB__44D__laD__aaB__rs40__m1__alt.
parent_pdb	1QSX	1QSX__HT__laJ__aaB__rs25__m1__alt.	1QSX__HT__laK__aaB__rs26__m1__alt.
parent_pdb	1RMX	1RMX__AIK__laC__aaA__rs11__m1__alt.	1RMX__AIK__laD__aaB__rs2__m1__alt.
parent_pdb	1S32	1S32__DIB__laBA__aaI__rs1611__m1__alt.	1S32__DIB__laMA__aaI__rs1631__m1__alt.
parent_pdb	1S32	1S32__DIB__laBA__aaI__rs1611__m1__alt.	1S32__OGG__laTA__aaJ__rs1700__m1__alt.
parent_pdb	1X26	1X26__NAZ__laC__aaA__rs25__m1__alt.	1X26__NAZ__laD__aaB__rs24__m1__alt.
parent_pdb	1Z3F	1Z3F__EL__laC__aaA__rs41__m1__alt.	1Z3F__EL__laE__aaB__rs42__m1__alt.
parent_pdb	202D	202D__MNG__laC__aaA__rs9__m1__alt.	202D__MNG__laD__aaB__rs9__m1__alt.
parent_pdb	207D	207D__CRH__laL__aaA__rs13__m1__alt.	207D__CRH__laM__aaA__rs27__m1__alt.
parent_pdb	207D	207D__CRH__laL__aaA__rs13__m1__alt.	207D__CRH__laO__aaB__rs17__m1__alt.
parent_pdb	207D	207D__CRH__laL__aaA__rs13__m1__alt.	207D__CRH__laP__aaB__rs23__m1__alt.
parent_pdb	224D	224D__NGM__laC__aaA__rs14__m1__altA	224D__NGM__laD__aaB__rs13__m1__alt.
parent_pdb	23KA	23KA__AMR__laF__aaB__rs101__m1__alt.	23KA__AMR__laI__aaC__rs101__m1__alt.
parent_pdb	245D	245D__NGM__laC__aaA__rs14__m1__altA	245D__NGM__laD__aaB__rs13__m1__alt.
parent_pdb	258D	258D__NGM__laE__aaA__rs26__m1__alt.	258D__NGM__laG__aaB__rs25__m1__alt.
parent_pdb	258D	258D__NGM__laE__aaA__rs26__m1__alt.	258D__NGM__laK__aaC__rs28__m1__alt.
parent_pdb	258D	258D__NGM__laE__aaA__rs26__m1__alt.	258D__NGM__laL__aaD__rs27__m1__alt.
parent_pdb	2DES	2DES__DMM__laC__aaA__rs13__m1__alt.	2DES__DMM__laD__aaA__rs14__m1__alt.
parent_pdb	2HRI	2HRI__POH__laF__aaA__rs26__m1__alt.	2HRI__POH__laG__aaA__rs27__m1__alt.
parent_pdb	2IE1	2IE1__PAW__laC__aaA__rs101__m1__alt.	2IE1__PAW__laD__aaB__rs102__m1__alt.
parent_pdb	2KD4	2KD4__PRL__laC__aaA__rs17__m1__alt.	2KD4__PRL__laD__aaB__rs17__m1__alt.
parent_pdb	2L7V	2L7V__QUL__laD__aaA__rs1__m1__alt.	2L7V__QUL__laE__aaA__rs2__m1__alt.
parent_pdb	2MG8	2MG8__XR2__laC__aaB__rs101__m1__alt.	2MG8__XR2__laD__aaB__rs102__m1__alt.
parent_pdb	2MNE	2MNE__3B5__laC__aaA__rs101__m1__alt.	2MNE__3B5__laD__aaB__rs101__m1__alt.
parent_pdb	2N6C	2N6C__QUE__laB__aaA__rs101__m1__alt.	2N6C__QUE__laC__aaA__rs102__m1__alt.
parent_pdb	2NZ4	2NZ4__GLP__laR__aaF__rs5002__m1__alt.	2NZ4__GLP__laW__aaG__rs5003__m1__alt.
parent_pdb	2QWY	2QWY__SAM__laH__aaA__rs100__m1__alt.	2QWY__SAM__laK__aaB__rs300__m1__alt.
parent_pdb	2QWY	2QWY__SAM__laH__aaA__rs100__m1__alt.	2QWY__SAM__laO__aaC__rs500__m1__alt.
parent_pdb	308D	308D__DM1__laD__aaA__rs14__m1__alt.	308D__DM1__laH__aaB__rs14__m1__alt.
parent_pdb	366D	366D__DA6__laB__aaA__rs3013__m1__alt.	366D__DA6__laC__aaA__rs3015__m1__alt.
parent_pdb	378D	378D__DMY__laE__aaA__rs34__m1__alt.	378D__DMY__laG__aaB__rs33__m1__alt.
parent_pdb	378D	378D__DMY__laE__aaA__rs34__m1__alt.	378D__DMY__laH__aaC__rs36__m1__alt.
parent_pdb	378D	378D__DMY__laE__aaA__rs34__m1__alt.	378D__DMY__laI__aaD__rs35__m1__alt.
parent_pdb	37CM	37CM__N3D__laD__aaA__rs102__m1__alt.	37CM__N3D__laQ__aaB__rs102__m1__alt.
parent_pdb	3CDM	3CDM__NII__laD__aaA__rs27__m1__alt.	3CDM__NII__laH__aaB__rs27__m1__alt.
parent_pdb	3CDM	3CDM__NII__laD__aaA__rs27__m1__alt.	3CDM__NII__laI__aaB__rs28__m1__alt.
parent_pdb	3CDM	3CDM__NII__laD__aaA__rs27__m1__alt.	3CDM__NII__laJ__aaB__rs29__m1__alt.
parent_pdb	3EUI	3EUI__NC5__laH__aaA__rs57__m1__alt.	3EUI__NCI__laN__aaC__rs58__m1__alt.
parent_pdb	3FT6	3FT6__PRL__laC__aaA__rs21__m1__alt.	3FT6__PRL__laF__aaB__rs22__m1__alt.
parent_pdb	3G8T	3G8T__GLP__laM__aaE__rs5001__m1__alt.	3G8T__GLP__laR__aaQ__rs5002__m1__alt.
parent_pdb	3G8T	3G8T__GLP__laM__aaE__rs5001__m1__alt.	3G8T__GLP__laV__aaR__rs5003__m1__alt.
parent_pdb	3G8T	3G8T__GLP__laM__aaE__rs5001__m1__alt.	3G8T__GLP__laZ__aaH__rs5004__m1__alt.
parent_pdb	3I1D	3I1D__NPM__laF__aaA__rs203__m1__alt.	3I1D__NPM__laN__aaB__rs8__m1__alt.
parent_pdb	3I1D	3I1D__NPM__laF__aaA__rs203__m1__alt.	3I1D__NPM__laP__aaB__rs204__m1__alt.
parent_pdb	3KUY	3KUY__ATV__laL__aaI__rs73__m1__alt.	3KUY__ATV__laM__aaJ__rs73__m1__alt.
parent_pdb	3L3C	3L3C__G6P__laBA__aaH__rs5004__m1__alt.	3L3C__G6P__laN__aaP__rs5001__m1__alt.
parent_pdb	3L3C	3L3C__G6P__laBA__aaH__rs5004__m1__alt.	3L3C__G6P__laS__aaQ__rs5002__m1__alt.
parent_pdb	3U4M	3U4M__MLI__laO__aaB__rs2202__m1__alt.	3U4M__MLI__laP__aaB__rs2203__m1__alt.
parent_pdb	3U4M	3U4M__MLI__laO__aaB__rs2202__m1__alt.	3U4M__MLI__laQ__aaB__rs2204__m1__alt.
parent_pdb	3U4M	3U4M__MLI__laO__aaB__rs2202__m1__alt.	3U4M__MLI__laR__aaB__rs2205__m1__alt.
parent_pdb	452D	452D__9AD__laB__aaA__rs3013__m1__alt.	452D__9AD__laC__aaA__rs3015__m1__alt.
parent_pdb	465D	465D__9AD__laB__aaA__rs3014__m1__alt.	465D__9AD__laC__aaA__rs3015__m1__altA
parent_pdb	4OCD	4OCD__MWB__laD__aaA__rs101__m1__alt.	4OCD__MWB__laE__aaB__rs101__m1__alt.
parent_pdb	4OCD	4OCD__MWB__laD__aaA__rs101__m1__alt.	4OCD__MWB__laF__aaC__rs101__m1__alt.
parent_pdb	4QK8	4QK8__2BA__laB__aaA__rs201__m1__alt.	4QK8__2BA__laC__aaA__rs202__m1__alt.
parent_pdb	4QK9	4QK9__2BA__laB__aaA__rs201__m1__alt.	4QK9__2BA__laC__aaA__rs202__m1__alt.
parent_pdb	4QKA	4QKA__2BA__laB__aaA__rs201__m1__alt.	4QKA__2BA__laC__aaA__rs202__m1__alt.
parent_pdb	4QLM	4QLM__2BA__laD__aaA__rs203__m1__alt.	4QLM__2BA__laE__aaA__rs204__m1__alt.
parent_pdb	4W90	4W90__2BA__laC__aaC__rs201__m1__alt.	4W90__2BA__laD__aaC__rs202__m1__alt.
parent_pdb	4W92	4W92__2BA__laJ__aaC__rs208__m1__alt.	4W92__2BA__laK__aaC__rs209__m1__alt.
parent_pdb	4Y1I	4Y1I__GTP__laBA__aaA__rs226__m1__alt.	4Y1I__GTP__laC__aaA__rs201__m1__alt.
parent_pdb	4Y1J	4Y1J__GTP__laC__aaA__rs201__m1__alt.	4Y1J__GTP__laYA__aaB__rs202__m1__alt.
parent_pdb	4Y1M	4Y1M__GTP__laGB__aaA__rs208__m1__alt.	4Y1M__GTP__laN__aaB__rs212__m1__alt.
parent_pdb	4YAZ	4YAZ__4BW__laH__aaR__rs106__m1__alt.	4YAZ__4BW__laL__aaA__rs103__m1__alt.
parent_pdb	4YB0	4YB0__C2E__laD__aaR__rs102__m1__alt.	4YB0__C2E__laK__aaA__rs102__m1__alt.
